stname,fips,trump,clinton,totalvotes,white,poverty,population
North Carolina,37025,53819,35521,93289,71.50935043331276,11.012520604636482,201573
North Carolina,37027,26621,8425,36320,90.34853786746004,17.054736527542584,81787
North Carolina,37029,3546,1274,5006,81.59079539769884,8.676414005386688,10423
North Carolina,37031,26569,9939,37781,89.13159013605441,12.275396099489571,68855
North Carolina,37033,6026,4792,11070,62.22801020131315,19.70887245841035,22742
North Carolina,37035,48324,21216,72351,80.11851802943143,12.692215242092134,156647
North Carolina,37037,17105,21065,39849,75.9520337060444,11.747561932518776,69824
North Carolina,37039,10844,2860,14181,93.68246775880098,18.39243498817967,27883
North Carolina,37041,4014,2992,7228,62.9626350274482,18.87928591669028,14240
North Carolina,37043,4437,1367,6010,95.62191288729232,15.281128224160327,10819
North Carolina,37045,28479,14964,44673,76.12587597514214,20.614413466596528,97102
North Carolina,37047,14272,9063,23732,61.827201884740845,24.63220788005186,56335
North Carolina,37049,27731,17630,47001,69.62732841761175,15.307689960019125,102857
North Carolina,37051,51265,71605,127506,47.81923027908755,18.762913873910193,333538
North Carolina,37053,9163,2913,12669,89.60269224973631,10.23434137944525,25664
North Carolina,37055,11460,7222,19609,90.6372226644976,10.949886551444019,35760
North Carolina,37057,54317,18109,74856,83.59070482404888,15.435508420484117,164504
North Carolina,37059,15602,5270,21756,87.43691091517178,11.59183280825377,41973
North Carolina,37061,12217,8283,20856,56.153675327559405,21.25496371354238,59559
North Carolina,37063,28350,121250,156134,46.418080500486816,16.09475232556556,307090
North Carolina,37065,8261,16224,24886,39.03390119665618,23.859823062843198,53293
North Carolina,37067,75975,94464,178312,61.807983862181914,17.471785925274652,371614
North Carolina,37069,16368,12874,30368,66.10692801083621,15.29999046135258,64659
North Carolina,37071,61798,31177,96431,76.92385902166828,15.72373599190435,216903
North Carolina,37073,2874,2385,5392,63.90764539316053,15.221596904678156,11593
North Carolina,37075,3283,768,4168,90.2135231316726,19.91203043271517,8548
North Carolina,37077,13591,12909,27353,60.39601836358176,15.203546227609916,58824
North Carolina,37079,4374,3605,8095,49.92819530876017,23.71299871299871,21144
North Carolina,37081,98062,149248,257405,55.182904977397925,18.26181507052798,521996
North Carolina,37083,9031,15748,25167,40.81587597507727,26.977417946580946,51871
North Carolina,37085,27614,16737,46065,65.99136222328862,16.0521221849771,130899
North Carolina,37087,18929,10473,30727,94.8078055516072,15.892705506252186,60388
North Carolina,37089,35809,19827,58176,87.47422961548949,12.152026667612327,113758
North Carolina,37091,3099,6910,10186,35.79337693773497,26.07685516472283,24096
North Carolina,37093,7760,9726,18230,43.07419203257975,19.491314423610977,53108
North Carolina,37095,1288,965,2304,61.78414096916299,22.345549738219894,5476
North Carolina,37097,54754,24734,82567,79.36605316973416,10.597919620094393,172529
North Carolina,37099,9870,7713,18713,84.64219397228968,20.917664787341838,42268
North Carolina,37101,54372,28362,85909,72.17196970232749,13.241796848172353,191094
North Carolina,37103,2974,2065,5135,64.10355486862443,21.466022411843323,9625
North Carolina,37105,13712,10469,25084,63.460727990595124,16.850210862401614,59746
North Carolina,37107,13613,12634,26807,52.547326768289935,20.55026754021933,57432
North Carolina,37109,28806,9897,40023,87.5479529589334,12.66927212984168,81075
North Carolina,37111,14568,4667,19875,90.70177896063875,18.376897614427577,44989
North Carolina,37113,12127,4876,17734,92.5562151466091,16.412954037851183,34309
North Carolina,37115,6783,3926,11269,94.9219420140676,18.788149471490247,21434
North Carolina,37117,5897,5846,11964,54.44766013214656,22.533310110598276,23081
North Carolina,37119,155518,294562,472857,51.45906452799372,12.328266645073475,1057237
North Carolina,37121,6282,1596,8096,94.45573530607267,16.388385971970763,15068
North Carolina,37123,7130,4150,11540,68.57966085683246,21.42207743010834,27438
North Carolina,37125,30490,16329,48692,80.57615250469256,11.352947379521249,95392
North Carolina,37127,23319,23235,47665,53.63153779679849,16.462394332529282,94008
North Carolina,37129,55344,50979,111905,80.56133056133056,17.257704990512686,223234
North Carolina,37131,3582,6144,9848,41.258486905916584,22.43869492934331,20166
North Carolina,37133,37122,17514,57135,69.9969030659647,13.732964336066003,192199
North Carolina,37135,18557,59923,82340,73.10696957488922,12.828732025553624,142723
North Carolina,37137,4258,2448,6870,75.92351958418415,18.48321591380025,12799
North Carolina,37139,8180,8615,17391,57.43644686860816,16.986294092647682,39615
North Carolina,37141,17639,9354,27885,77.30133752950434,15.011064241753683,58897
North Carolina,37143,4177,2319,6708,74.20393889195657,16.918543146440985,13427
North Carolina,37145,11185,7833,19615,68.75101247367569,15.35331685208076,39283
North Carolina,37147,35691,41824,80527,59.143658326143225,21.482285949103293,177627
North Carolina,37149,6768,3735,10934,90.41402023053399,14.5381927109336,20421
North Carolina,37151,49430,13194,64575,83.54765128727088,14.43971291191359,143209
North Carolina,37153,10383,8501,19328,60.90115022053101,24.939938222171378,45054
North Carolina,37155,20762,19016,40858,29.046772525033393,27.82047698900689,133514
North Carolina,37157,26830,14228,42278,75.31168974457991,18.112338144238542,91359
North Carolina,37159,42810,19400,64369,76.14280824135666,16.46567649449494,139529
North Carolina,37161,21871,7512,30307,86.08433389963159,18.568665377176018,66305
North Carolina,37163,14838,10547,25928,55.8728561244601,19.563953488372093,63363
North Carolina,37165,6256,7319,13928,47.360855141909326,27.638221705473793,35250
North Carolina,37167,21964,7094,29917,83.5483464302223,13.1484535731896,60880
North Carolina,37169,17116,4665,22550,92.56475423133077,12.433595293497826,45891
North Carolina,37171,23671,7488,32196,87.63640873015873,17.018942749862887,72049
North Carolina,37173,3565,2196,6124,67.94871794871796,16.706833002551743,14187
North Carolina,37175,10520,6558,17869,92.63847358678628,16.630324621479684,33471
North Carolina,37177,975,720,1739,53.916768665850675,27.280429257271958,4039
North Carolina,37179,66707,34337,105710,75.8875071696179,9.044696851360097,226540
North Carolina,37181,7332,12229,19977,44.10007689122848,24.17134348871836,44426
North Carolina,37183,196082,302736,527624,63.919744830753544,9.165240706886046,1049143
North Carolina,37185,3214,6413,9842,41.30113356333169,26.406423326818445,19889
North Carolina,37187,2564,3510,6165,48.739669421487605,26.127023661270236,12132
North Carolina,37189,13697,14138,29985,93.73153363800616,24.343977893665205,54099
North Carolina,37191,27540,21770,50689,57.68319271968907,20.555491319931946,124476
North Carolina,37193,23752,6638,31296,90.19300606485152,16.844816865543482,68634
North Carolina,37195,17531,19663,38135,51.446049386670076,22.25862931465733,81433
North Carolina,37197,13880,3160,17624,88.02362869198312,14.002314877123093,37726
North Carolina,37199,6385,3196,9960,94.97589266997414,19.14723365340649,17622
North Dakota,38001,909,216,1218,95.6292785676672,9.608540925266903,2348
North Dakota,38003,3160,1597,5344,94.01493394600804,10.943214629451395,10929
North Dakota,38005,929,842,2011,52.48667850799289,29.382679053041656,6851
North Dakota,38007,495,59,605,91.63398692810458,8.934337997847146,953
North Dakota,38009,2494,736,3494,93.88343912290826,11.11992385786802,6579
North Dakota,38011,1446,227,1787,94.8665297741273,8.233815210559396,3230
North Dakota,38013,895,119,1052,95.32093581283743,8.978469995419148,2227
North Dakota,38015,32532,10881,47979,91.67366493660256,7.158026783454559,94429
North Dakota,38017,39816,31361,80821,88.99643478004656,10.700095499722933,174625
North Dakota,38019,1357,476,2006,96.914399469144,9.74043350280974,3810
North Dakota,38021,1667,554,2407,95.67852437417655,10.890679892539781,4995
North Dakota,38023,867,245,1219,95.19999999999999,10.034752389226758,2389
North Dakota,38025,1771,358,2243,84.46745562130178,9.77198697068404,4373
North Dakota,38027,791,355,1231,93.4733257661748,10.057092665788318,2288
North Dakota,38029,1677,215,1981,97.52530933633295,13.884650595056454,3335
North Dakota,38031,1241,347,1719,96.64610639938319,8.860759493670885,3310
North Dakota,38033,796,99,957,95.87412587412587,9.829545454545455,1861
North Dakota,38035,16340,10851,30365,87.6217141634269,13.913900461407517,70596
North Dakota,38037,1108,185,1381,96.86028257456829,15.583864118895965,2396
North Dakota,38039,847,298,1265,97.60609357997824,9.581646423751687,2262
North Dakota,38041,1050,168,1296,94.73684210526315,10.474631751227497,2599
North Dakota,38043,1111,179,1376,95.26992287917739,12.60923845193508,2463
North Dakota,38045,1481,502,2151,98.02163833075734,11.598513011152416,4114
North Dakota,38047,888,114,1067,97.9973297730307,12.734082397003746,1932
North Dakota,38049,2050,490,2820,96.71412924424972,10.899506886583914,5988
North Dakota,38051,1100,235,1446,96.32248939179632,12.0844739929605,2604
North Dakota,38053,3670,698,4672,81.60893345487695,7.870667522464698,12616
North Dakota,38055,3860,1081,5315,92.03796467176377,9.204058152912875,9665
North Dakota,38057,3759,621,4682,94.45194182036288,6.550677253619804,8637
North Dakota,38059,11336,3080,15832,92.97004814451877,8.873799271281882,30615
North Dakota,38061,2582,1220,4106,69.06768501448512,9.520047402725657,10245
North Dakota,38063,1025,536,1717,95.06953223767383,11.578581363004172,2901
North Dakota,38065,830,119,1017,95.4954954954955,10.29094827586207,1898
North Dakota,38067,2208,681,3153,93.3202707516922,9.113300492610838,7063
North Dakota,38069,1437,431,2071,93.5188015897279,13.007724894094194,4213
North Dakota,38071,3217,1505,5305,89.2368569813454,14.08527201955282,11514
North Dakota,38073,1210,838,2359,96.30702389572772,8.121141975308642,5373
North Dakota,38075,993,201,1293,96.43962848297214,8.239549839228296,2523
North Dakota,38077,4767,2064,7592,93.99875136569378,10.16904901768814,16338
North Dakota,38079,1217,2099,3755,23.882292204439857,26.673575129533678,14667
North Dakota,38081,1088,694,1997,94.05458089668616,7.728459530026109,3890
North Dakota,38083,650,95,787,97.64918625678119,16.869300911854104,1347
North Dakota,38085,260,758,1232,17.408470926058868,35.30084648821779,4455
North Dakota,38087,362,43,430,95.48387096774194,11.286089238845145,784
North Dakota,38089,9755,1753,12322,89.84252653558377,7.951500098045623,30856
North Dakota,38091,538,361,999,97.35449735449735,8.290685772773797,1913
North Dakota,38093,6718,2498,10155,94.1594930655189,11.214953271028037,21009
North Dakota,38095,733,305,1157,95.2191235059761,10.687022900763358,2247
North Dakota,38097,2265,1241,3933,94.58937198067633,8.389963408259279,8025
North Dakota,38099,2995,1167,4636,88.49589138978206,10.986547085201794,10862
North Dakota,38101,18636,5806,27412,85.83995090290306,8.795613368497907,70153
North Dakota,38103,1796,419,2383,97.81134401972874,10.506519558676027,4058
North Dakota,38105,10069,1735,12807,84.37134679727495,6.786888158479168,34195
Ohio,39001,8659,2326,11359,97.58910350718998,20.17176753156956,27832
Ohio,39003,30487,13294,45894,84.0149541180469,15.462671895638996,103626
Ohio,39005,17493,5740,24590,96.88326819914072,12.178685834830846,53417
Ohio,39007,23318,15577,40867,91.93205666316894,18.208376996602205,98169
Ohio,39009,11354,16370,29443,90.6903987556561,28.776410661118483,66320
Ohio,39011,18658,3980,23627,97.23023658395846,9.215417293565803,45797
Ohio,39013,21108,8785,31122,93.8353942103176,15.651784473306257,68568
Ohio,39015,14573,4353,19607,97.62586494869959,16.74617765469735,43644
Ohio,39017,106976,58642,173839,84.90156898858443,12.380451140185686,377933
Ohio,39019,9254,3154,13074,97.44872206671867,12.756975036710719,27637
Ohio,39021,12631,4594,18104,95.09270085184566,11.077947119575265,38737
Ohio,39023,35205,23328,61429,87.52381502222735,15.701800424434659,134621
Ohio,39025,67518,26715,99121,95.28048316714258,10.587509514878036,203016
Ohio,39027,13838,4066,18675,95.26248399487837,13.358938375557033,41881
Ohio,39029,31676,12432,46201,95.22790290412026,17.197241213143393,103744
Ohio,39031,10785,4013,15552,97.10922686129297,12.710171466622274,36644
Ohio,39033,13611,4625,19237,96.77812290638894,13.937206259993218,42037
Ohio,39035,184211,398271,603822,63.11531594559238,18.310872827878484,1253454
Ohio,39037,20012,4470,25484,97.39869680309509,10.666718973735314,51636
Ohio,39039,11688,5368,18192,89.23769876475806,10.406766008860249,38121
Ohio,39041,57568,40872,103860,87.97500575341893,4.690057573645213,196777
Ohio,39043,19648,16057,37578,86.79070861906682,12.475005100999796,74944
Ohio,39045,44314,24881,72913,89.15199474748174,9.70609579100145,152681
Ohio,39047,7995,2739,11162,94.55850747633636,16.039589809554435,28662
Ohio,39049,199331,351198,581140,68.7369049334184,16.638069596550537,1269998
Ohio,39051,13709,6069,21225,91.48221835364338,8.863203050524309,42325
Ohio,39053,9822,2628,12931,94.92194275802255,20.57521364587981,29996
Ohio,39055,30227,17569,49941,96.60443082067717,5.839689749742886,93848
Ohio,39057,48540,28943,81858,86.02910856915958,12.126925289192817,165109
Ohio,39059,11445,4359,16557,96.45977011494253,18.56528051436275,39200
Ohio,39061,173665,215719,409109,69.64727847053852,15.970948545209108,810087
Ohio,39063,24183,9609,36023,91.71360300392558,9.996751225058883,75590
Ohio,39065,8717,2920,12294,96.58949464774707,13.310161521161318,31407
Ohio,39067,5098,1688,7079,96.14649946017772,16.788758657432073,15257
Ohio,39069,9301,3756,13932,92.1819576263062,8.318903584717976,27269
Ohio,39071,14020,3773,18501,96.7502378248995,19.840520902142117,42993
Ohio,39073,8497,3775,12838,97.64300607379204,14.527862390252643,28386
Ohio,39075,8720,1788,11054,98.2094265461753,11.699856101749988,43832
Ohio,39077,16226,7192,24834,92.79136592981423,12.226156997534979,58391
Ohio,39079,9949,3226,13693,97.45050505050506,18.071535767883944,32534
Ohio,39081,21117,9675,32201,92.550622329556,16.26404014354736,66914
Ohio,39083,19131,8171,28687,96.60304936560401,12.712632459564974,60832
Ohio,39085,64255,46397,116246,91.27762241596754,8.584474885844749,229270
Ohio,39087,18689,6974,26607,96.05733251590807,17.946581801822816,60729
Ohio,39089,51241,27376,82761,92.91168671311668,11.717773146769872,171822
Ohio,39091,15957,4647,21571,95.44070303663099,12.17211642112828,45171
Ohio,39093,66818,66949,140562,82.08894346001497,12.406600144184448,306590
Ohio,39095,75698,110833,197556,73.38111975369146,19.796540814973383,432562
Ohio,39097,11631,4779,17290,89.91572132629553,11.772878129100311,43354
Ohio,39099,53616,57381,115072,79.5693709502504,18.72772918691286,230169
Ohio,39101,16961,7928,26322,89.6795293571235,14.79201132468064,65334
Ohio,39103,54810,32182,91373,95.48461380503976,6.485951090668975,176903
Ohio,39105,7309,2260,9985,97.73115259650862,21.108237253956425,23177
Ohio,39107,17506,3384,21726,96.98671776911387,8.199281199652992,40710
Ohio,39109,37079,13120,52734,94.4918367601091,9.540673652839462,104382
Ohio,39111,4868,1662,6795,98.26905829596413,15.227337718044037,14097
Ohio,39113,123909,122016,258301,74.55571568710565,18.20784098639291,531395
Ohio,39115,4431,1736,6443,94.54984477406002,18.65805032311288,14762
Ohio,39117,11948,3761,16548,97.55565583634176,12.203880683463655,34954
Ohio,39119,24056,11123,36991,93.8140279834396,14.819096196014872,85929
Ohio,39121,4549,1221,6013,95.497791369351,15.076071922544951,14443
Ohio,39123,12653,8285,22218,94.32399512789281,10.395581877701977,40495
Ohio,39125,6500,2093,9047,94.2191304347826,10.727477115786092,18839
Ohio,39127,10228,4138,14995,98.12395065333236,17.00801173549989,36019
Ohio,39129,17076,6529,24745,93.51376574895008,13.162911281406078,57530
Ohio,39131,7902,3539,11879,96.72756007995166,20.52286159759237,28237
Ohio,39133,39971,32397,76139,91.54801829268293,13.496649098835316,162162
Ohio,39135,15446,4325,20565,97.73351431547714,11.046654540091442,41105
Ohio,39137,14961,2922,18767,94.18200489770125,8.308570070129562,34016
Ohio,39139,36590,16085,55214,87.36440401016246,15.757650434338721,121167
Ohio,39141,18652,10356,30380,90.90337524818001,18.611720993075494,76910
Ohio,39143,16316,9929,28044,88.14740163000614,11.596543371072206,59281
